"","INCIDENT_ID_KS","KS_COMPLEX_NAME","COMPLEX_FLAG","LTFS_DAY","LTFS_FIRE","REPORT_YEAR","INCIDENT_NUMBER","ST_INCNUM","REPORT_DATE","REPORT_DOY","HOUR","INCIDENT_NAME","START_YEAR","START_DATE","START_DOY","START_DATE_CORRECTED","START_DOY_CORRECTED","STATUS","AREA","AREA_MEASUREMENT","TYPE_INC","SUPPRESSION_METHOD","IC_NAME","IMT_TYPE","IMT_TYPE_DESCRIPTION","CAUSE","CAUSE_DESCR","COUNTY","LATITUDE","LONGITUDE","LL_QC","UN_USTATE","UN_UNITID","NWCG_UNITID","GACC","UnitType","Department","Agency","OWNERSHIP_STATE","OWNERSHIP_UNITID","P_CONTAIN","PERCENT_MMA","EXP_CONTAIN","LINE_TO_BUILD","LINE_MEASUREMENT","EST_CONTROL","DEMOBE_START","CONTROLLED_DATE","INJURIES_TO_DATE","INJURIES","FATALITIES","EVACUATION_IN_PROGRESS","NO_EVACUATION","POTENTIAL","NO_LIKELY","C_WIND_SPEED","C_WIND_DIRECTION","C_TEMP","C_RH","F_WIND_SPEED","F_WIND_DIRECTION","F_TEMP","F_RH","PRIMARY_FUEL_MODEL","GROWTH_POTENTIAL","TERRAIN","GACC_PRIORITY","DISPATCH_PRIORITY"
"4142","2011_MT-LCF-001065_TAYLOR HILLS",NA,NA,1,NA,2011,"MT-LCF-001065","MT","22-Sep-11",265,745,"TAYLOR HILLS",2011,"03-Sep-11",246,"03-Sep-11",246,"U",725,"ACRES","WF","CC","Robert Hanson","5","Type 4 IC","L","Lightning","Meagher",46.9875,111.024444,NA,"MT","LCF","MTLCF","NR","Federal","USDA","FS","MT","LCF",0,"P",NA,NA,"CHAINS",NA,"16-Sep-11",NA,1,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,"Low","High",NA,NA
"4143","2011_ID-CWF-478_TWIN PEAKS",NA,NA,1,NA,2011,"ID-CWF-478","ID","22-Sep-11",265,754,"TWIN PEAKS",2011,"29-Aug-11",241,"29-Aug-11",241,"U",1,"ACRES","WF","CC","Lubke/Skinner","E","SOPL","L","Lightning","Clearwater",46.701667,115.201389,NA,"ID","CWF","IDCWF","NR","Federal","USDA","FS","ID","CWF",10000,"M",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
"4144","2011_ID-CWF-504_NUB",NA,NA,1,NA,2011,"ID-CWF-504","ID","22-Sep-11",265,802,"NUB",2011,"29-Aug-11",241,"29-Aug-11",241,"U",150,"ACRES","WF","CC","Lubke/Skinner","E","SOPL","L","Lightning","Clearwater",46.850556,115.450556,NA,"ID","CWF","IDCWF","NR","Federal","USDA","FS","ID","CWF",10000,"M",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
"4145","2011_ID-CWF-519_MISS B",NA,NA,1,NA,2011,"ID-CWF-519","ID","22-Sep-11",265,808,"MISS B",2011,"29-Aug-11",241,"29-Aug-11",241,"U",1,"ACRES","WF","CC","Lubke/Skinner","E","SOPL","L","Lightning","Shoshone",46.951944,115.202222,NA,"ID","CWF","IDCWF","NR","Federal","USDA","FS","ID","CWF",10000,"M",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
"4146","2011_ID-CWF-570_BEAR CREEK",NA,NA,1,NA,2011,"ID-CWF-570","ID","22-Sep-11",265,813,"BEAR CREEK",2011,"29-Aug-11",241,"29-Aug-11",241,"U",1,"ACRES","WF","CC","Lubke/Skinner","E","SOPL","L","Lightning","Shoshone",46.935833,115.652778,NA,"ID","CWF","IDCWF","NR","Federal","USDA","FS","ID","CWF",10000,"M",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
"4147","2011_ID-NPF-000265_BARGAMIN",NA,NA,1,NA,2011,"ID-NPF-000265","ID","22-Sep-11",265,815,"BARGAMIN",2011,"01-Aug-11",213,"01-Aug-11",213,"U",19,"ACRES","WF","CC","Justin Pappani","6","Type 5 IC","L","Lightning","Idaho",45.683889,115.068333,NA,"ID","NPF","IDNPF","NR","Federal","USDA","FS","ID","NPF",0,"P","31-Oct-11",NA,"CHAINS",NA,NA,NA,0,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,2,"Medium","Medium",NA,NA
"4148","2011_ID-CWF-577_SPUD CREEK",NA,NA,1,NA,2011,"ID-CWF-577","ID","22-Sep-11",265,817,"SPUD CREEK",2011,"29-Aug-11",241,"29-Aug-11",241,"U",27,"ACRES","WF","CC","lubke/skinner","E","SOPL","L","Lightning","Clearwater",46.896667,115.418889,NA,"ID","CWF","IDCWF","NR","Federal","USDA","FS","ID","CWF",16000,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
"4149","2011_ID-CWF-590_JACKKNIFE",NA,NA,1,NA,2011,"ID-CWF-590","ID","22-Sep-11",265,821,"JACKKNIFE",2011,"29-Aug-11",241,"29-Aug-11",241,"U",1,"ACRES","WF","CC","Lubke/Skinner","E","SOPL","L","Lightning","Clearwater",46.687222,115.451944,NA,"ID","CWF","IDCWF","NR","Federal","USDA","FS","ID","CWF",50000,"M",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
"4150","2011_WY-BTF-004_RED ROCK COMPLEX","RED ROCK COMPLEX",1,1,NA,2011,"WY-BTF-004","WY","25-Sep-11",268,1700,"RED ROCK COMPLEX",2011,"20-Aug-11",232,"20-Aug-11",232,"U",10146,"ACRES","WF","CC","Brouillette/Duffey (t)","3","Type 3 Team","L","Lightning","Teton",43.562778,110.395278,NA,"WY","BTF","WYBTF","EB","Federal","USDA","FS","WY","BTF",279000,"M",NA,NA,"CHAINS",NA,NA,NA,3,0,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,"High","Medium",NA,NA
"4151","2011_WY-SHF-200_NORTON POINT",NA,NA,1,NA,2011,"WY-SHF-200","WY","15-Sep-11",258,1615,"NORTON POINT",2011,"22-Jul-11",203,"22-Jul-11",203,"U",20259,"ACRES","WF","PZ","Cornwall","5","Type 4 IC","L","Lightning","Fremont",43.814722,109.557778,NA,"WY","SHF","WYSHF","RM","Federal","USDA","FS","WY","SHF",30,"M","25-Dec-11",NA,"CHAINS","25-Dec-11","07-Sep-11","31-Dec-11",0,0,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,"Medium","High",1,NA
"4152","2011_ID-BOF-000763_GRAHAM",NA,NA,1,NA,2011,"ID-BOF-000763","ID","15-Sep-11",258,1623,"GRAHAM",2011,"12-Sep-11",255,"12-Sep-11",255,"U",0.3,"ACRES","WF","CC","JASON BUTLER","5","Type 4 IC","L","Lightning","BOISE",43.951111,115.333056,NA,"ID","BOF","IDBOF","EB","Federal","USDA","FS","ID","BOF",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,3
"4153","2011_ID-PAF-011036_COTTONWOOD",NA,NA,1,NA,2011,"ID-PAF-011036","ID","15-Sep-11",258,1623,"COTTONWOOD",2011,"25-Aug-11",237,"25-Aug-11",237,"U",65,"ACRES","WF","CC","Krassel DO","4","Type 3 IC","L","Lightning","Idaho",45.274167,114.97,NA,"ID","PAF","IDPAF","EB","Federal","USDA","FS","ID","PAF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,"Medium","Medium",NA,NA
"4154","2011_ID-BOF-000783_TAYLOR",NA,NA,1,NA,2011,"ID-BOF-000783","ID","15-Sep-11",258,1626,"TAYLOR",2011,"14-Sep-11",257,"14-Sep-11",257,"I",0.1,"ACRES","WF","CC","JASON BUTLER","5","Type 4 IC","L","Lightning","BOISE",43.929444,115.349722,NA,"ID","BOF","IDBOF","EB","Federal","USDA","FS","ID","BOF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,4
"4155","2011_ID-BOF-000505_HUNTER",NA,NA,1,NA,2011,"ID-BOF-000505","ID","15-Sep-11",258,1633,"HUNTER",2011,"09-Aug-11",221,"09-Aug-11",221,"U",3,"ACRES","WF","CC","Rich Zimmerlee","5","Type 4 IC","L","Lightning","Boise",43.864167,115.428056,NA,"ID","BOF","IDBOF","EB","Federal","USDA","FS","ID","BOF",0,"M",NA,NA,"CHAINS","15-Oct-11",NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,2
"4156","2011_ID-PAF-011065_BURNT KNOB",NA,NA,1,NA,2011,"ID-PAF-011065","ID","15-Sep-11",258,1636,"BURNT KNOB",2011,"03-Sep-11",246,"03-Sep-11",246,"U",490,"ACRES","WF","CC","Krassel DO","5","Type 4 IC","L","Lightning","Idaho",45.4825,115.2775,NA,"ID","PAF","IDPAF","EB","Federal","USDA","FS","ID","PAF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
"4157","2011_MT-FNF-008_HAMMER CREEK",NA,NA,1,NA,2011,"MT-FNF-008","MT","15-Sep-11",258,1643,"HAMMER CREEK",2011,"19-Jul-11",200,"19-Jul-11",200,"U",5990,"ACRES","WF","PZ","Nichols","5","Type 4 IC","L","Lightning","Powell",47.518333,113.281111,NA,"MT","FNF","MTFNF","NR","Federal","USDA","FS","MT","FNF",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,"Medium","High",NA,NA
"4158","2011_ID-PAF-011058_BLACK TIP",NA,NA,1,NA,2011,"ID-PAF-011058","ID","15-Sep-11",258,1645,"BLACK TIP",2011,"30-Aug-11",242,"30-Aug-11",242,"U",2,"ACRES","WF","CC","Central Zone DO","6","Type 5 IC","L","Lightning","Idaho",45.156389,116.079722,NA,"ID","PAF","IDPAF","EB","Federal","USDA","FS","ID","PAF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
"4159","2011_MT-BRF-005402_FORTY ONE COMPLEX","FORTY ONE COMPLEX",1,1,NA,2011,"MT-BRF-005402","MT","15-Sep-11",258,1650,"FORTY ONE COMPLEX",2011,"28-Aug-11",240,"12-Aug-11",224,"U",11480,"ACRES","WF","PZ","Poncin","1","Type 1 Team","L","Lightning","Ravalli",46.222222,113.941667,NA,"MT","BRF","MTBRF","NR","Federal","USDA","FS","MT","BRF",10,"P",NA,8,"MILES",NA,NA,NA,0,0,0,"N","Y","N","N","3-8","S","79","25","10-20","W","68","35",10,"High","High",1,NA
"4160","2011_ID-CTF-011021_ALDOUS LAKE",NA,NA,1,NA,2011,"ID-CTF-011021","ID","15-Sep-11",258,1700,"ALDOUS LAKE",2011,"25-Aug-11",237,"25-Aug-11",237,"F",0,"ACRES","WF","CC","Cody Kidd","6","Type 5 IC","L","Lightning","Clark",44.524722,111.842222,NA,"ID","CTF","IDCTF","EB","Federal","USDA","FS","ID","CTF",4928,"M",NA,NA,"CHAINS",NA,NA,"15-Sep-11",NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
"4161","2011_MT-SWS-000056_WEST RIVERSIDE",NA,NA,NA,NA,2011,"MT-SWS-000056","MT","15-Sep-11",258,1700,"WEST RIVERSIDE",2011,"22-Aug-11",234,"22-Aug-11",234,"F",3800,"ACRES","WF","FS","Rob Gustafson","6","Type 5 IC","U","Under Investigation","Missoula",46.716111,113.888056,NA,"MT","SWS","MTSWS","NR","State","MT","DNRC","MT","SWS",100,"P","15-Sep-11",NA,"CHAINS","01-Dec-11","31-Aug-11",NA,4,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,2,"Low","High",NA,NA
"4162","2011_WY-BTF-004_RED ROCK COMPLEX","RED ROCK COMPLEX",1,1,NA,2011,"WY-BTF-004","WY","15-Sep-11",258,1700,"RED ROCK COMPLEX",2011,"20-Aug-11",232,"20-Aug-11",232,"U",9037,"ACRES","WF","CC","Bill Neckels","3","Type 3 Team","L","Lightning","Teton",43.562778,110.395278,NA,"WY","BTF","WYBTF","EB","Federal","USDA","FS","WY","BTF",279000,"M",NA,NA,"CHAINS",NA,NA,NA,3,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,"High","Medium",NA,NA
"4163","2011_WY-SHF-317_HOLE IN THE WALL",NA,NA,1,NA,2011,"WY-SHF-317","WY","15-Sep-11",258,1700,"HOLE IN THE WALL",2011,"21-Aug-11",233,"21-Aug-11",233,"F",6205,"ACRES","WF","PZ","Travis Braten","5","Type 4 IC","L","Lightning","Park",44.952778,109.309444,NA,"WY","SHF","WYSHF","RM","Federal","USDA","FS","WY","SHF",100,"P","15-Sep-11",NA,"MILES",NA,"28-Aug-11","31-Dec-11",1,0,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,"Medium","Extreme",7,NA
"4164","2011_MT-FNF-000026_BIG SALMON LAKE",NA,NA,1,NA,2011,"MT-FNF-000026","MT","15-Sep-11",258,1703,"BIG SALMON LAKE",2011,"16-Aug-11",228,"16-Aug-11",228,"U",5213,"ACRES","WF","PZ","Nelson","6","Type 5 IC","U","Under Investigation","Powell/Flathead/Miss",47.518889,113.410833,NA,"MT","FNF","MTFNF","NR","Federal","USDA","FS","MT","FNF",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,"Medium","High",NA,NA
"4165","2011_ID-CTF-011020_ROAD CANYON COMPLEX","ROAD CANYON COMPLEX",1,1,NA,2011,"ID-CTF-011020","ID","15-Sep-11",258,1705,"ROAD CANYON COMPLEX",2011,"24-Aug-11",236,"24-Aug-11",236,"U",46,"ACRES","WF","CC","Shay Dahle","5","Type 4 IC","L","Lightning","Bonneville",43.481667,111.233056,NA,"ID","CTF","IDCTF","EB","Federal","USDA","FS","ID","CTF",6210,"M",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
"4166","2011_MT-FNF-000047_CLACK CREEK",NA,NA,1,NA,2011,"MT-FNF-000047","MT","15-Sep-11",258,1707,"CLACK CREEK",2011,"08-Sep-11",251,"08-Sep-11",251,"U",159,"ACRES","WF","CC","Carbonari","E","SOPL","L","Lightning","Flathead",47.946944,113.102778,NA,"MT","FNF","MTFNF","NR","Federal","USDA","FS","MT","FNF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
"4167","2011_WY-BHF-390_RESERVOIR",NA,NA,1,NA,2011,"WY-BHF-390","WY","15-Sep-11",258,1715,"RESERVOIR",2011,"28-Aug-11",240,"28-Aug-11",240,"U",1243,"ACRES","WF","PZ","Brandon Boneenberger","5","Type 4 IC","L","Lightning","Big Horn",44.521111,107.421389,NA,"WY","BHF","WYBHF","RM","Federal","USDA","FS","WY","BHF",0,"M",NA,NA,"CHAINS","15-Oct-11",NA,NA,0,0,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,"Medium","Medium",2,NA
"4168","2011_MT-LCF-001054_BALD BEAR",NA,NA,1,NA,2011,"MT-LCF-001054","MT","15-Sep-11",258,1730,"BALD BEAR",2011,"24-Aug-11",236,"24-Aug-11",236,"U",435,"ACRES","WF","PZ","Kevin Tveidt","5","Type 4 IC","L","Lightning","Lewis and Clark",47.297222,112.720556,NA,"MT","LCF","MTLCF","NR","Federal","USDA","FS","MT","LCF",0,"P",NA,NA,"CHAINS",NA,"06-Sep-11",NA,0,0,0,"N","N","N","N","10-15","W",NA,NA,"10-to-25","W","60","26",10,"Medium","High",NA,NA
"4169","2011_MT-NWS-000054_SOUTH FORK LOST CREEK",NA,NA,1,NA,2011,"MT-NWS-000054","MT","15-Sep-11",258,1733,"SOUTH FORK LOST CREEK",2011,"13-Aug-11",225,"13-Aug-11",225,"U",2025,"ACRES","WF","CC","Burland","4","Type 3 IC","H","Human","Lake",47.866389,113.716389,NA,"MT","NWS(MT-KIC)","MTNWS","NR","State","MT","DNRC","MT","NWS(MT-KIC)",35,"P","01-Oct-11",0,"MILES","15-Nov-11","01-Oct-11",NA,3,NA,0,"N","N","Y","N","15","SW","78","19-29","5-10","West","65-70","30-40",10,"Medium","Extreme",NA,NA
"4170","2011_ID-SCF-011202_SALT",NA,NA,NA,NA,2011,"ID-SCF-011202","ID","15-Sep-11",258,1800,"SALT",2011,"25-Aug-11",237,"25-Aug-11",237,"U",20418,"ACRES","WF","FS","Bob Houseman","1","Type 1 Team","L","Lightning","Lemhi",44.982778,114.236389,NA,"ID","SCF","IDSCF","EB","Federal","USDA","FS","ID","SCF",20,"P",NA,NA,"CHAINS","17-Oct-11",NA,NA,3,0,0,"N","N","Y","N","25","W","67","29",NA,NA,NA,NA,10,"High","High",NA,NA
"4171","2011_MT-BDF-052_STEWART FIRE",NA,NA,1,NA,2011,"MT-BDF-052","MT","15-Sep-11",258,1800,"STEWART FIRE",2011,"24-Aug-11",236,"24-Aug-11",236,"U",2405,"ACRES","WF","CC","Tom Heintz","2","Type 2 Team","L","Lightning","Beaverhead",45.551389,113.315833,NA,"MT","BDF","MTBDF","NR","Federal","USDA","FS","MT","BDF",0,"P","30-Sep-11",NA,"CHAINS",NA,NA,NA,0,0,0,"N","N","N","Y","5","W","65","38","5-15","W","50-60","42-52",10,"Medium","High",5,NA
"4172","2011_MT-BRF-000207_SADDLE - BITTERROOT BRANCH",NA,NA,1,NA,2011,"MT-BRF-000207","MT","15-Sep-11",258,1802,"SADDLE - BITTERROOT BRANCH",2011,"23-Aug-11",235,"23-Aug-11",235,"U",15656,"ACRES","WF","PZ","Diane Hutton/Charles Scripps","2","Type 2 Team","L","Lightning","Ravalli",45.55,114.45,NA,"MT","BRF","MTBRF","NR","Federal","USDA","FS","MT","BRF",0,"P",NA,NA,"CHAINS",NA,NA,NA,1,0,0,"N","N","Y","N","10","NE","68","30","5-10","NW","58-64","37-48",10,"High","Extreme",3,NA
"4173","2011_MT-BRF-5399_HELLS HALF COMPLEX","HELLS HALF COMPLEX",1,1,NA,2011,"MT-BRF-5399","MT","15-Sep-11",258,1809,"HELLS HALF COMPLEX",2011,"28-Aug-11",240,"27-Aug-11",239,"U",1815,"ACRES","WF","CC","Olpin","5","Type 4 IC","L","Lightning","Idaho",45.630556,114.6175,NA,"MT","BRF","MTBRF","NR","Federal","USDA","FS","MT","BRF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
"4174","2011_ID-IPF-007007_BIRTHDAY",NA,NA,NA,NA,2011,"ID-IPF-007007","ID","15-Sep-11",258,1830,"BIRTHDAY",2011,"05-Sep-11",248,"05-Sep-11",248,"U",628,"ACRES","WF","FS","Kusicko/Pearson (T)","2","Type 2 Team","L","Lightning","Boundary",48.825556,116.729167,NA,"ID","IPF","IDIPF","NR","Federal","USDA","FS","ID","IPF",0,"P","30-Sep-11",0,"CHAINS","30-Sep-11","30-Sep-11",NA,0,0,0,"N","N","N","N","15","180","61","50","6","225","54","50",10,"High","Extreme",4,NA
"4175","2011_MT-LCF-001065_TAYLOR HILLS",NA,NA,1,NA,2011,"MT-LCF-001065","MT","15-Sep-11",258,1850,"TAYLOR HILLS",2011,"03-Sep-11",246,"03-Sep-11",246,"U",725,"ACRES","WF","CC","Marc Hamlen","4","Type 3 IC","L","Lightning","Meagher",46.9875,111.024444,NA,"MT","LCF","MTLCF","NR","Federal","USDA","FS","MT","LCF",0,"P",NA,NA,"CHAINS",NA,"16-Sep-11",NA,1,1,0,"N","N","Y","N","17","W","69","24","5-15","W","65-70","30-38",10,"Low","High",2,NA
"4176","2011_ID-SCF-011175_SADDLE COMPLEX","SADDLE COMPLEX",1,1,NA,2011,"ID-SCF-011175","ID","15-Sep-11",258,1900,"SADDLE COMPLEX",2011,"18-Aug-11",230,"10-Aug-11",222,"U",16709,"ACRES","WF","PZ","J.W. McCoy, Heath Cota (T)","3","Type 3 Team","L","Lightning","Lemhi",45.516667,114.510833,NA,"ID","SCF","IDSCF","EB","Federal","USDA","FS","ID","SCF",0,"P",NA,NA,"CHAINS",NA,NA,NA,4,0,0,"N","N","N","N","20",NA,NA,NA,"5-10-15","NW","55","57",10,"Medium","Extreme",NA,NA
"4177","2011_ID-SCF-011166_VELVET",NA,NA,1,NA,2011,"ID-SCF-011166","ID","22-Sep-11",265,1000,"VELVET",2011,"12-Aug-11",224,"12-Aug-11",224,"U",2850,"ACRES","WF","CC","Doug Petray","5","Type 4 IC","L","Lightning","Custer",44.578056,115.249722,NA,"ID","SCF","IDSCF","EB","Federal","USDA","FS","ID","SCF",0,"P",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,8,"Medium","High",NA,NA
"4178","2011_ID-SCF-011236_BLACK CANYON",NA,NA,NA,NA,2011,"ID-SCF-011236","ID","22-Sep-11",265,1000,"BLACK CANYON",2011,"31-Aug-11",243,"31-Aug-11",243,"U",2397,"ACRES","WF","FS","Morgan Thomsen","5","Type 4 IC","L","Lightning","Butte",43.907778,112.973056,NA,"ID","SCF","IDSCF","EB","Federal","USDA","FS","ID","SCF",20,"P",NA,NA,"CHAINS",NA,"06-Sep-11",NA,37,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,2,"Medium","Extreme",NA,NA
"4179","2011_ID-SCF-011137_WILSON",NA,NA,1,NA,2011,"ID-SCF-011137","ID","22-Sep-11",265,1100,"WILSON",2011,"08-Aug-11",220,"08-Aug-11",220,"F",4,"ACRES","WF","PZ","Dan Bill","5","Type 4 IC","L","Lightning","Lemhi",45.045556,114.656389,2,"ID","SCF","IDSCF","EB","Federal","USDA","FS","ID","SCF",100,"P",NA,NA,"CHAINS",NA,NA,NA,0,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,2,"Medium","Extreme",NA,NA
"4180","2011_WY-BTF-004_RED ROCK COMPLEX","RED ROCK COMPLEX",1,1,NA,2011,"WY-BTF-004","WY","25-Sep-11",268,1930,"RED ROCK COMPLEX",2011,"20-Aug-11",232,"20-Aug-11",232,"U",10146,"ACRES","WF","CC","Brouillette/Duffey (t)","3","Type 3 Team","L","Lightning","Teton",43.562778,110.395278,NA,"WY","BTF","WYBTF","EB","Federal","USDA","FS","WY","BTF",279000,"M",NA,NA,"CHAINS",NA,NA,NA,3,0,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,"High","Medium",NA,NA
"4181","2011_ID-BOF-000505_HUNTER",NA,NA,1,NA,2011,"ID-BOF-000505","ID","29-Sep-11",272,1358,"HUNTER",2011,"09-Aug-11",221,"09-Aug-11",221,"U",3,"ACRES","WF","CC","Rich Zimmerlee","5","Type 4 IC","L","Lightning","Boise",43.864167,115.428056,NA,"ID","BOF","IDBOF","EB","Federal","USDA","FS","ID","BOF",0,"M",NA,NA,"CHAINS","15-Oct-11",NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,2
"4182","2011_ID-NPF-305_EAST FORK",NA,NA,1,NA,2011,"ID-NPF-305","ID","29-Sep-11",272,1405,"EAST FORK",2011,"05-Aug-11",217,"05-Aug-11",217,"U",9000,"ACRES","WF","CC","Justin Anderson","5","Type 4 IC","L","Lightning","Idaho",45.834722,115.03,NA,"ID","NPF","IDNPF","NR","Federal","USDA","FS","ID","NPF",0,"P","31-Oct-11",NA,"CHAINS","31-Oct-11",NA,NA,0,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,2,"High","Extreme",NA,NA
"4183","2011_ID-BOF-000763_GRAHAM",NA,NA,1,NA,2011,"ID-BOF-000763","ID","29-Sep-11",272,1407,"GRAHAM",2011,"12-Sep-11",255,"12-Sep-11",255,"U",0.1,"ACRES","WF","CC","JASON BUTLER","5","Type 4 IC","L","Lightning","BOISE",43.951111,115.333056,NA,"ID","BOF","IDBOF","EB","Federal","USDA","FS","ID","BOF",0,"P",NA,NA,"CHAINS",NA,NA,NA,0,NA,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,3
"4184","2011_ID-NPF-000468_SLAUGHTER",NA,NA,1,NA,2011,"ID-NPF-000468","ID","29-Sep-11",272,1407,"SLAUGHTER",2011,"29-Aug-11",241,"29-Aug-11",241,"U",54,"ACRES","WF","CC","Pappani","6","Type 5 IC","L","Lightning","Idaho",45.613889,115.745278,NA,"ID","NPF","IDNPF","NR","Federal","USDA","FS","ID","NPF",0,"P","31-Oct-11",NA,"CHAINS","31-Oct-11",NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,2,"Medium","High",NA,NA
"4185","2011_ID-IPF-004005_WISDOM",NA,NA,1,NA,2011,"ID-IPF-004005","ID","29-Sep-11",272,1410,"WISDOM",2011,"05-Aug-11",217,"05-Aug-11",217,"U",2,"ACRES","WF","CC","James Grasham","4","Type 3 IC","L","Lightning","Shoshone",47.035556,115.117222,NA,"ID","IPF","IDIPF","NR","Federal","USDA","FS","ID","IPF",0,"P",NA,0,"CHAINS",NA,NA,NA,0,NA,0,"N","N","N","Y",NA,NA,NA,NA,NA,NA,NA,NA,8,"Low","Medium",NA,NA
"4186","2011_ID-CTF-011019_WILLOW CANYON",NA,NA,1,NA,2011,"ID-CTF-011019","ID","16-Sep-11",259,800,"WILLOW CANYON",2011,"22-Aug-11",234,"22-Aug-11",234,"U",217,"ACRES","WF","CC","Cody Kidd","5","Type 4 IC","L","Lightning","Lemhi",44.398056,112.925556,NA,"ID","CTF","IDCTF","EB","Federal","USDA","FS","ID","CTF",42000,"M",NA,NA,"CHAINS",NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
"4187","2011_MT-BDF-00037_LUTZ",NA,NA,1,NA,2011,"MT-BDF-00037","MT","16-Sep-11",259,1000,"LUTZ",2011,"06-Aug-11",218,"06-Aug-11",218,"U",3982,"ACRES","WF","CC","Shane Benson","5","Type 4 IC","L","Lightning","Granite",46.206944,113.676944,NA,"MT","BDF","MTBDF","NR","Federal","USDA","FS","MT","BDF",85,"M","15-Sep-11",0,"CHAINS","30-Sep-11","15-Sep-11",NA,3,0,0,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,10,"Low","High",NA,NA
