INCIDENT_ID_KS,KS_COMPLEX_NAME,COMPLEX_FLAG,LTFS_DAY,LTFS_FIRE,REPORT_YEAR,INCIDENT_NUMBER,ST_INCNUM,REPORT_DATE,REPORT_DOY,HOUR,INCIDENT_NAME,START_YEAR,START_DATE,START_DOY,START_DATE_CORRECTED,START_DOY_CORRECTED,STATUS,AREA,AREA_MEASUREMENT,TYPE_INC,SUPPRESSION_METHOD,IC_NAME,IMT_TYPE,IMT_TYPE_DESCRIPTION,CAUSE,CAUSE_DESCR,COUNTY,LATITUDE,LONGITUDE,LL_QC,UN_USTATE,UN_UNITID,NWCG_UNITID,GACC,UnitType,Department,Agency,OWNERSHIP_STATE,OWNERSHIP_UNITID,P_CONTAIN,PERCENT_MMA,EXP_CONTAIN,LINE_TO_BUILD,LINE_MEASUREMENT,EST_CONTROL,DEMOBE_START,CONTROLLED_DATE,INJURIES_TO_DATE,INJURIES,FATALITIES,EVACUATION_IN_PROGRESS,NO_EVACUATION,POTENTIAL,NO_LIKELY,C_WIND_SPEED,C_WIND_DIRECTION,C_TEMP,C_RH,F_WIND_SPEED,F_WIND_DIRECTION,F_TEMP,F_RH,PRIMARY_FUEL_MODEL,GROWTH_POTENTIAL,TERRAIN,GACC_PRIORITY,DISPATCH_PRIORITY,FAT,UNIT_TYPE,ST_INC,ST_UNIT
2011_ID-SCF-011236_BLACK CANYON,NA,NA,NA,NA,2011,ID-SCF-011236,ID,3-Sep-11,246,1800,BLACK CANYON,2011,31-Aug-11,243,31-Aug-11,243,U,2300,ACRES,WF,FS,Marty Adell,2,Type 2 Team,L,Lightning,Butte,43.907778,112.973056,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,15,P,NA,NA,CHAINS,NA,NA,NA,36,36,0,N,N,N,Y,24,NWW,129,24,39,SW,262,368,2,High,Extreme,2,3,0,Federal,ID,ID
2011_ID-SCF-011236_BLACK CANYON,NA,NA,NA,NA,2011,ID-SCF-011236,ID,4-Sep-11,247,1805,BLACK CANYON,2011,31-Aug-11,243,31-Aug-11,243,U,2330,ACRES,WF,FS,Marty Adell,2,Type 2 Team,L,Lightning,Butte,43.907778,112.973056,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,15,P,NA,NA,CHAINS,NA,6-Sep-11,NA,37,1,0,N,N,N,Y,86,SW,144,208,39,SW,277,339,2,High,Extreme,2,NA,0,Federal,ID,ID
2011_ID-SCF-011236_BLACK CANYON,NA,NA,NA,NA,2011,ID-SCF-011236,ID,5-Sep-11,248,1730,BLACK CANYON,2011,31-Aug-11,243,31-Aug-11,243,U,2330,ACRES,WF,FS,Marty Adell,2,Type 2 Team,L,Lightning,Butte,43.907778,112.973056,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,15,P,NA,NA,CHAINS,NA,6-Sep-11,NA,37,0,0,N,N,N,Y,86,SW,144,192,326,N,226,42,2,Medium,Extreme,NA,NA,0,Federal,ID,ID
2011_ID-SCF-011236_BLACK CANYON,NA,NA,NA,NA,2011,ID-SCF-011236,ID,6-Sep-11,249,1420,BLACK CANYON,2011,31-Aug-11,243,31-Aug-11,243,U,2330,ACRES,WF,FS,Marty Adell,2,Type 2 Team,L,Lightning,Butte,43.907778,112.973056,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,15,P,NA,NA,CHAINS,NA,6-Sep-11,NA,37,0,0,N,N,N,Y,43,N-S,123,37,257,NE,292,27,2,Medium,Extreme,2,4,0,Federal,ID,ID
2011_ID-SCF-011236_BLACK CANYON,NA,NA,NA,NA,2011,ID-SCF-011236,ID,8-Sep-11,251,1530,BLACK CANYON,2011,31-Aug-11,243,31-Aug-11,243,U,2330,ACRES,WF,FS,Dave Koch,4,Type 3 IC,L,Lightning,Butte,43.907778,112.973056,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,15,P,NA,NA,CHAINS,NA,6-Sep-11,NA,37,NA,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,2,Medium,Extreme,NA,NA,0,Federal,ID,ID
2011_ID-SCF-011236_BLACK CANYON,NA,NA,NA,NA,2011,ID-SCF-011236,ID,15-Sep-11,258,1100,BLACK CANYON,2011,31-Aug-11,243,31-Aug-11,243,U,2397,ACRES,WF,FS,Morgan Thomsen,5,Type 4 IC,L,Lightning,Butte,43.907778,112.973056,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,15,P,NA,NA,CHAINS,NA,6-Sep-11,NA,37,NA,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,2,Medium,Extreme,NA,NA,0,Federal,ID,ID
2011_ID-SCF-011236_BLACK CANYON,NA,NA,NA,NA,2011,ID-SCF-011236,ID,22-Sep-11,265,1000,BLACK CANYON,2011,31-Aug-11,243,31-Aug-11,243,U,2397,ACRES,WF,FS,Morgan Thomsen,5,Type 4 IC,L,Lightning,Butte,43.907778,112.973056,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,20,P,NA,NA,CHAINS,NA,6-Sep-11,NA,37,NA,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,2,Medium,Extreme,NA,NA,0,Federal,ID,ID
2011_ID-SCF-011236_BLACK CANYON,NA,NA,NA,NA,2011,ID-SCF-011236,ID,29-Sep-11,272,1600,BLACK CANYON,2011,31-Aug-11,243,31-Aug-11,243,U,2397,ACRES,WF,FS,Morgan Thomsen,5,Type 4 IC,L,Lightning,Butte,43.907778,112.973056,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,20,P,NA,NA,CHAINS,NA,6-Sep-11,NA,37,NA,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,2,Medium,Extreme,NA,NA,0,Federal,ID,ID
2011_ID-SCF-011236_BLACK CANYON,NA,NA,NA,NA,2011,ID-SCF-011236,ID,6-Oct-11,279,1555,BLACK CANYON,2011,31-Aug-11,243,31-Aug-11,243,U,2297,ACRES,WF,FS,Morgan Thomsen,5,Type 4 IC,L,Lightning,Butte,43.907778,112.973056,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,20,P,NA,NA,CHAINS,NA,6-Sep-11,NA,37,NA,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,2,Medium,Extreme,NA,NA,0,Federal,ID,ID
2011_ID-SCF-011236_BLACK CANYON,NA,NA,NA,NA,2011,ID-SCF-011236,ID,13-Oct-11,286,1300,BLACK CANYON,2011,31-Aug-11,243,31-Aug-11,243,U,2297,ACRES,WF,FS,Morgan Thomsen,5,Type 4 IC,L,Lightning,Butte,43.907778,112.973056,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,20,P,NA,NA,CHAINS,15-Oct-11,6-Sep-11,NA,37,NA,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,2,Medium,Extreme,NA,NA,0,Federal,ID,ID
2011_ID-SCF-011236_BLACK CANYON,NA,NA,NA,NA,2011,ID-SCF-011236,ID,21-Oct-11,294,1330,BLACK CANYON,2011,31-Aug-11,243,31-Aug-11,243,F,2297,ACRES,WF,FS,Morgan Thomsen,5,Type 4 IC,L,Lightning,Butte,43.907778,112.973056,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,100,P,NA,NA,CHAINS,25-Oct-11,6-Sep-11,NA,37,NA,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,2,Medium,Extreme,NA,NA,0,Federal,ID,ID
2011_ID-SCF-11089_INDIAN,NA,NA,NA,NA,2011,ID-SCF-11089,ID,19-Jul-11,200,1700,INDIAN,2011,17-Jul-11,198,17-Jul-11,198,I,550,ACRES,WF,FS,Edgren,3,Type 3 Team,L,Lightning,Lemhi,45.422222,114.15,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,0,P,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,Y,N,178,sw 12-17,166,24,412,W,208,93,2,High,Extreme,1,NA,NA,Federal,ID,ID
2011_ID-SCF-11089_INDIAN,NA,NA,NA,NA,2011,ID-SCF-11089,ID,20-Jul-11,201,1600,INDIAN,2011,17-Jul-11,198,17-Jul-11,198,U,1039,ACRES,WF,FS,Edgren,3,Type 3 Team,L,Lightning,Lemhi,45.422222,114.15,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,10,P,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,142,SW,158,20,273,SW,303,27,2,High,Extreme,NA,NA,NA,Federal,ID,ID
2011_ID-SCF-11089_INDIAN,NA,NA,NA,NA,2011,ID-SCF-11089,ID,21-Jul-11,202,1750,INDIAN,2011,17-Jul-11,198,17-Jul-11,198,U,1100,ACRES,WF,FS,Edgren,3,Type 3 Team,L,Lightning,Lemhi,45.422222,114.15,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,10,P,NA,NA,CHAINS,NA,NA,NA,1,NA,NA,N,N,Y,N,129,Upslope/SW,158,54,273,SW,303,27,2,High,Extreme,NA,NA,NA,Federal,ID,ID
2011_ID-SCF-11089_INDIAN,NA,NA,NA,NA,2011,ID-SCF-11089,ID,22-Jul-11,203,1800,INDIAN,2011,17-Jul-11,198,17-Jul-11,198,U,1178,ACRES,WF,FS,Whalen,2,Type 2 Team,L,Lightning,Lemhi,45.422222,114.15,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,10,P,NA,NA,CHAINS,NA,NA,NA,2,1,0,N,N,N,N,142,WNW,124,81,26,W,275,112,2,High,Extreme,NA,NA,0,Federal,ID,ID
2011_ID-SCF-11089_INDIAN,NA,NA,NA,NA,2011,ID-SCF-11089,ID,23-Jul-11,204,1800,INDIAN,2011,17-Jul-11,198,17-Jul-11,198,U,1214,ACRES,WF,FS,Whalen,2,Type 2 Team,L,Lightning,Lemhi,45.422222,114.15,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,25,P,NA,NA,CHAINS,NA,NA,NA,3,1,0,N,N,N,N,86,SW,151,31,26,SW,325,18,2,High,Extreme,NA,1,0,Federal,ID,ID
2011_ID-SCF-11089_INDIAN,NA,NA,NA,NA,2011,ID-SCF-11089,ID,24-Jul-11,205,1800,INDIAN,2011,17-Jul-11,198,17-Jul-11,198,U,1241,ACRES,WF,FS,Whalen,2,Type 2 Team,L,Lightning,Lemhi,45.422222,114.15,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,40,P,NA,NA,CHAINS,NA,NA,NA,3,0,0,N,N,N,N,110,SW,185,20,26,SW,352,47,2,High,Extreme,1,1,0,Federal,ID,ID
2011_ID-SCF-11089_INDIAN,NA,NA,NA,NA,2011,ID-SCF-11089,ID,25-Jul-11,206,1800,INDIAN,2011,17-Jul-11,198,17-Jul-11,198,U,1286,ACRES,WF,FS,Whalen,2,Type 2 Team,L,Lightning,Lemhi,45.422222,114.15,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,50,P,NA,NA,CHAINS,NA,NA,NA,6,3,0,N,N,N,N,142,SW,181,20,273,W G25,303,91,2,High,Extreme,1,NA,0,Federal,ID,ID
2011_ID-SCF-11089_INDIAN,NA,NA,NA,NA,2011,ID-SCF-11089,ID,26-Jul-11,207,1800,INDIAN,2011,17-Jul-11,198,17-Jul-11,198,U,1441,ACRES,WF,FS,Whalen,2,Type 2 Team,L,Lightning,Lemhi,45.422222,114.15,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,50,P,NA,NA,CHAINS,NA,NA,NA,6,0,0,N,N,N,N,134,W,135,100,273,WNW,299,229,2,High,Extreme,1,1,0,Federal,ID,ID
2011_ID-SCF-11089_INDIAN,NA,NA,NA,NA,2011,ID-SCF-11089,ID,27-Jul-11,208,1800,INDIAN,2011,17-Jul-11,198,17-Jul-11,198,U,1601,ACRES,WF,FS,Whalen,2,Type 2 Team,L,Lightning,Lemhi,45.422222,114.15,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,71,P,NA,NA,CHAINS,NA,NA,NA,6,1,0,N,N,N,N,24,W,144,74,273,SW,292,101,2,Medium,Extreme,1,NA,0,Federal,ID,ID
2011_ID-SCF-11089_INDIAN,NA,NA,NA,NA,2011,ID-SCF-11089,ID,28-Jul-11,209,1800,INDIAN,2011,17-Jul-11,198,17-Jul-11,198,U,1694,ACRES,WF,FS,Whalen,2,Type 2 Team,L,Lightning,Lemhi,45.422222,114.15,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,80,P,1-Aug-11,NA,CHAINS,NA,29-Jul-11,NA,7,1,0,N,N,N,N,129,W 5,162,69,329,SW G20,335,70,2,Low,Extreme,NA,NA,0,Federal,ID,ID
2011_ID-SCF-11089_INDIAN,NA,NA,NA,NA,2011,ID-SCF-11089,ID,29-Jul-11,210,1800,INDIAN,2011,17-Jul-11,198,17-Jul-11,198,U,1694,ACRES,WF,FS,Whalen,2,Type 2 Team,L,Lightning,Lemhi,45.422222,114.15,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,85,P,1-Aug-11,NA,CHAINS,NA,29-Jul-11,NA,7,0,0,N,N,N,N,105,SW 8,171,20,56,SW,349,27,2,Low,Extreme,2,NA,0,Federal,ID,ID
2011_ID-SCF-11089_INDIAN,NA,NA,NA,NA,2011,ID-SCF-11089,ID,30-Jul-11,211,1800,INDIAN,2011,17-Jul-11,198,17-Jul-11,198,U,1694,ACRES,WF,FS,Whalen,2,Type 2 Team,L,Lightning,Lemhi,45.422222,114.15,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,93,P,1-Aug-11,NA,CHAINS,NA,29-Jul-11,NA,7,0,0,N,N,N,N,86,SW,162,85,276,SW,303,153,2,Low,Extreme,NA,NA,0,Federal,ID,ID
2011_ID-SCF-11089_INDIAN,NA,NA,NA,NA,2011,ID-SCF-11089,ID,31-Jul-11,212,1730,INDIAN,2011,17-Jul-11,198,17-Jul-11,198,U,1694,ACRES,WF,FS,Whalen,2,Type 2 Team,L,Lightning,Lemhi,45.422222,114.15,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,95,P,1-Aug-11,NA,CHAINS,NA,29-Jul-11,NA,8,1,0,N,N,N,N,129,S,178,83,276,SW,328,153,2,Low,Extreme,NA,NA,0,Federal,ID,ID
2011_ID-SCF-11089_INDIAN,NA,NA,NA,NA,2011,ID-SCF-11089,ID,1-Aug-11,213,1800,INDIAN,2011,17-Jul-11,198,17-Jul-11,198,U,1694,ACRES,WF,FS,Whalen,2,Type 2 Team,L,Lightning,Lemhi,45.422222,114.15,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,96,P,2-Aug-11,NA,CHAINS,NA,29-Jul-11,NA,8,0,0,N,N,N,N,86,SW,128,138,276,SW,275,153,2,Low,Extreme,NA,NA,0,Federal,ID,ID
2011_ID-SCF-11089_INDIAN,NA,NA,NA,NA,2011,ID-SCF-11089,ID,2-Aug-11,214,1715,INDIAN,2011,17-Jul-11,198,17-Jul-11,198,U,1694,ACRES,WF,FS,Platz,5,Type 4 IC,L,Lightning,Lemhi,45.422222,114.15,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,96,P,5-Aug-11,NA,CHAINS,NA,29-Jul-11,NA,8,NA,0,N,N,N,N,NA,NA,NA,NA,NA,NA,165,65,2,Low,Extreme,NA,NA,0,Federal,ID,ID
2011_ID-SCF-11089_INDIAN,NA,NA,NA,NA,2011,ID-SCF-11089,ID,3-Aug-11,215,1730,INDIAN,2011,17-Jul-11,198,17-Jul-11,198,U,1694,ACRES,WF,FS,Platz,5,Type 4 IC,L,Lightning,Lemhi,45.422222,114.15,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,96,P,5-Aug-11,NA,CHAINS,NA,29-Jul-11,NA,8,NA,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,Extreme,NA,NA,0,Federal,ID,ID
2011_ID-SCF-11089_INDIAN,NA,NA,NA,NA,2011,ID-SCF-11089,ID,4-Aug-11,216,1730,INDIAN,2011,17-Jul-11,198,17-Jul-11,198,U,1694,ACRES,WF,FS,Eric Gordon Platz,5,Type 4 IC,L,Lightning,Lemhi,45.422222,114.15,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,96,P,NA,NA,CHAINS,NA,29-Jul-11,NA,8,NA,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,Extreme,NA,NA,0,Federal,ID,ID
2011_ID-SCF-11089_INDIAN,NA,NA,NA,NA,2011,ID-SCF-11089,ID,5-Aug-11,217,1730,INDIAN,2011,17-Jul-11,198,17-Jul-11,198,U,1694,ACRES,WF,FS,Jim Edgren,5,Type 4 IC,L,Lightning,Lemhi,45.422222,114.15,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,96,P,NA,NA,CHAINS,NA,29-Jul-11,NA,8,NA,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,Extreme,NA,NA,0,Federal,ID,ID
2011_ID-SCF-11089_INDIAN,NA,NA,NA,NA,2011,ID-SCF-11089,ID,11-Aug-11,223,1530,INDIAN,2011,17-Jul-11,198,17-Jul-11,198,U,1694,ACRES,WF,FS,Jim Edgren,5,Type 4 IC,L,Lightning,Lemhi,45.422222,114.15,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,96,P,NA,NA,CHAINS,NA,29-Jul-11,NA,8,NA,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,Extreme,NA,NA,0,Federal,ID,ID
2011_ID-SCF-11089_INDIAN,NA,NA,NA,NA,2011,ID-SCF-11089,ID,14-Aug-11,226,1539,INDIAN,2011,17-Jul-11,198,17-Jul-11,198,F,1694,ACRES,WF,FS,Jim Edgren,5,Type 4 IC,L,Lightning,Lemhi,45.422222,114.15,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,100,P,NA,NA,CHAINS,NA,29-Jul-11,NA,8,NA,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,Extreme,NA,NA,0,Federal,ID,ID
2011_ID-SCF-11090_LAKE,NA,NA,1,NA,2011,ID-SCF-11090,ID,18-Jul-11,199,1615,LAKE,2011,14-Jul-11,195,14-Jul-11,195,I,0,ACRES,WF,CC,Gonnoud,6,Type 5 IC,L,Lightning,Lemhi,45.291944,114.499722,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,0,M,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,NA,Federal,ID,ID
2011_ID-SCF-11090_LAKE,NA,NA,1,NA,2011,ID-SCF-11090,ID,28-Jul-11,209,1730,LAKE,2011,14-Jul-11,195,14-Jul-11,195,U,0,ACRES,WF,CC,Gonnoud,6,Type 5 IC,L,Lightning,Lemhi,45.291944,114.499722,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,0,M,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Federal,ID,ID
2011_ID-SCF-11090_LAKE,NA,NA,1,NA,2011,ID-SCF-11090,ID,4-Aug-11,216,1730,LAKE,2011,14-Jul-11,195,14-Jul-11,195,U,0,ACRES,WF,CC,Gonnoud,6,Type 5 IC,L,Lightning,Lemhi,45.291944,114.499722,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,0,M,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Federal,ID,ID
2011_ID-SCF-11090_LAKE,NA,NA,1,NA,2011,ID-SCF-11090,ID,5-Aug-11,217,1730,LAKE,2011,14-Jul-11,195,14-Jul-11,195,U,0,ACRES,WF,CC,Tom Gonnoud,6,Type 5 IC,L,Lightning,Lemhi,45.291944,114.499722,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,0,M,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,High,NA,NA,NA,Federal,ID,ID
2011_ID-SCF-11090_LAKE,NA,NA,1,NA,2011,ID-SCF-11090,ID,11-Aug-11,223,1501,LAKE,2011,14-Jul-11,195,14-Jul-11,195,F,1,ACRES,WF,CC,Tom Gonnoud,6,Type 5 IC,L,Lightning,Lemhi,45.291944,114.499722,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,100,P,NA,NA,CHAINS,NA,NA,9-Aug-11,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,High,NA,NA,NA,Federal,ID,ID
2011_ID-SCF-11114_SHEEP,NA,NA,1,NA,2011,ID-SCF-11114,ID,1-Aug-11,213,1745,SHEEP,2011,1-Aug-11,213,1-Aug-11,213,I,0,ACRES,WF,CC,Blount,NA,NA,L,Lightning,NA,44.663611,115.003056,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,0,P,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Federal,ID,ID
2011_ID-SCF-11114_SHEEP,NA,NA,1,NA,2011,ID-SCF-11114,ID,4-Aug-11,216,1730,SHEEP,2011,1-Aug-11,213,1-Aug-11,213,U,0,ACRES,WF,CC,Blount,NA,NA,L,Lightning,NA,44.663611,115.003056,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,0,P,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,High,NA,NA,NA,Federal,ID,ID
2011_ID-SCF-11114_SHEEP,NA,NA,1,NA,2011,ID-SCF-11114,ID,5-Aug-11,217,1730,SHEEP,2011,1-Aug-11,213,1-Aug-11,213,U,0,ACRES,WF,CC,Bill Blount,6,Type 5 IC,L,Lightning,Custer,44.663611,115.003056,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,0,P,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,High,NA,NA,NA,Federal,ID,ID
2011_ID-SCF-11114_SHEEP,NA,NA,1,NA,2011,ID-SCF-11114,ID,11-Aug-11,223,1506,SHEEP,2011,1-Aug-11,213,1-Aug-11,213,U,0,ACRES,WF,CC,Bill Blount,6,Type 5 IC,L,Lightning,Custer,44.663611,115.003056,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,0,P,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,High,NA,NA,NA,Federal,ID,ID
2011_ID-SCF-11114_SHEEP,NA,NA,1,NA,2011,ID-SCF-11114,ID,18-Aug-11,230,1416,SHEEP,2011,1-Aug-11,213,1-Aug-11,213,F,0,ACRES,WF,CC,Bill Blount,6,Type 5 IC,L,Lightning,Custer,44.663611,115.003056,NA,ID,SCF,IDSCF,EB,Federal,USDA,FS,ID,SCF,100,P,NA,NA,CHAINS,NA,NA,NA,NA,NA,NA,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,High,NA,NA,NA,Federal,ID,ID
2011_ID-STF-000332_SNOW SLIDE,NA,NA,1,NA,2011,ID-STF-000332,ID,7-Aug-11,219,1902,SNOW SLIDE,2011,7-Aug-11,219,7-Aug-11,219,I,1,ACRES,WF,CC,Murphy,6,Type 5 IC,L,Lightning,Elmore County,43.825556,115.088889,NA,ID,STF,IDSTF,EB,Federal,USDA,FS,ID,STF,0,P,NA,NA,CHAINS,NA,NA,NA,0,0,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,2,0,Federal,ID,ID
2011_ID-STF-000332_SNOW SLIDE,NA,NA,1,NA,2011,ID-STF-000332,ID,11-Aug-11,223,1706,SNOW SLIDE,2011,7-Aug-11,219,7-Aug-11,219,U,0,ACRES,WF,CC,Murphy,6,Type 5 IC,L,Lightning,Elmore County,43.825556,115.088889,NA,ID,STF,IDSTF,EB,Federal,USDA,FS,ID,STF,0,P,NA,NA,CHAINS,NA,NA,NA,0,0,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,10,Low,High,NA,2,0,Federal,ID,ID
2011_ID-STF-000332_SNOW SLIDE,NA,NA,1,NA,2011,ID-STF-000332,ID,18-Aug-11,230,1554,SNOW SLIDE,2011,7-Aug-11,219,7-Aug-11,219,U,0,ACRES,WF,CC,Murphy,6,Type 5 IC,L,Lightning,Elmore County,43.825556,115.088889,NA,ID,STF,IDSTF,EB,Federal,USDA,FS,ID,STF,100,P,NA,NA,CHAINS,NA,NA,NA,0,NA,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,10,Low,High,NA,2,0,Federal,ID,ID
2011_ID-STF-000332_SNOW SLIDE,NA,NA,1,NA,2011,ID-STF-000332,ID,25-Aug-11,237,1549,SNOW SLIDE,2011,7-Aug-11,219,7-Aug-11,219,U,0,ACRES,WF,CC,Murphy,6,Type 5 IC,L,Lightning,Elmore County,43.825556,115.088889,NA,ID,STF,IDSTF,EB,Federal,USDA,FS,ID,STF,100,P,NA,NA,CHAINS,NA,NA,23-Aug-11,0,0,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,10,Low,High,NA,3,0,Federal,ID,ID
2011_ID-STF-000332_SNOW SLIDE,NA,NA,1,NA,2011,ID-STF-000332,ID,2-Sep-11,245,951,SNOW SLIDE,2011,7-Aug-11,219,7-Aug-11,219,F,0,ACRES,WF,CC,Murphy,6,Type 5 IC,L,Lightning,Elmore County,43.825556,115.088889,NA,ID,STF,IDSTF,EB,Federal,USDA,FS,ID,STF,100,P,NA,NA,CHAINS,23-Aug-11,NA,23-Aug-11,0,0,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,10,Low,High,NA,NA,0,Federal,ID,ID
2011_MT-BDF-000059_COPPER MOUNTAIN,NA,NA,1,NA,2011,MT-BDF-000059,MT,30-Aug-11,242,1900,COPPER MOUNTAIN,2011,25-Sep-11,268,28-Aug-11,240,I,101,ACRES,WF,CC,Gary Lambert,4,Type 3 IC,L,Lightning,Granite,45.963056,113.605833,NA,MT,BDF,MTBDF,NR,Federal,USDA,FS,MT,BDF,0,P,30-Sep-11,0,CHAINS,NA,30-Sep-11,NA,0,0,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,8,High,High,NA,NA,0,Federal,MT,MT
2011_MT-BDF-000059_COPPER MOUNTAIN,NA,NA,1,NA,2011,MT-BDF-000059,MT,31-Aug-11,243,815,COPPER MOUNTAIN,2011,25-Sep-11,268,28-Aug-11,240,U,101,ACRES,WF,CC,Gary Lambert,4,Type 3 IC,L,Lightning,Granite,45.963056,113.605833,NA,MT,BDF,MTBDF,NR,Federal,USDA,FS,MT,BDF,0,P,30-Sep-11,NA,CHAINS,NA,30-Sep-11,NA,0,0,0,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,8,High,High,NA,NA,0,Federal,MT,MT
